Phrase en Anglais;Phrase en Français
${color-alt: 161}A mog tablet has been discovered in ${choice: 0}[West Ronfaure/East Ronfaure/the La Theine Plateau/the Valkurm Dunes/Jugner Forest/the Batallia Downs/North Gustaberg/South Gustaberg/the Konschtat Highlands/the Pashhow Marshlands/the Rolanberry Fields/Beaucedine Glacier/Xarcabard/West Sarutabaruta/East Sarutabaruta/the Tahrongi Canyon/the Buburimu Peninsula/the Meriphataud Mountains/the Sauromugue Champaign/Qufim Island/Behemoth's Dominion/Cape Teriggan/the Eastern Altepa Desert/the Sanctuary of Zi'Tah/Ro'Maeve/the Yuhtunga Jungle/the Yhoator Jungle/the Western Altepa Desert/the Valley of Sorrows]!;${color-alt: 161}Une tablette Mog a été découverte à ${choice: 0}[Ronfaure Ouest/Ronfaure Est/Plateau de La Theine/Dunes de Valkurm/Forêt de Jugner/Terrains de Bataille/Plateau de Gustaberg Nord/Gustaberg Sud/Plateau de Konschtat/Marais de Pashhow/Champs de Rolanberry/Glacier de Beaucedine/Xarcabard/Sarutabaruta Ouest/Sarutabaruta Est/Canyon de Tahrongi/Péninsule de Buburimu/Montagnes de Meriphataud/Champ de Sauromugue/Ile de Qufim/Dominion du Béhémoth/Cape Teriggan/Désert de l'Altepa Est/Sanctuaire de Zi'Tah/Ro'Maeve/Jungle de Yuhtunga/Jungle de Yhoator/Désert de l'Altepa Ouest/Vallée des Souffrances] !
${color-alt: 161}The complete set of mog tablets has been restored to Ru'Lude Gardens!;${color-alt: 161}L'ensemble complet des tablettes Mog a été restauré dans les Jardins de Ru'Lude !
The ancient magic of King Kupofried permeates the air to instill adventurers in this area with its Super Kupowers!;La magie ancienne du Roi Kupofried imprègne l'air pour conférer aux aventuriers de cette région ses Super Kupouvoirs !
${color-alt: 161}The strength of the ancient moogle magic has weakened, and the tablets have been scattered to the winds once more.;${color-alt: 161}The strength of the ancient moogle magic has weakened, and the tablets have been scattered to the winds once more.
You can feel your Super Kupowers begin to fade away...;You can feel your Super Kupowers begin to fade away...
${color-alt: 161}This area is currently affected by the Super Kupower: “Thrifty Transit”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Thrifty Transit”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Martial Master”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Martial Master”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Blood of the Vampyr”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Blood of the Vampyr”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Treasure Hound”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Treasure Hound”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Artisan's Advantage”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Artisan's Advantage”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Myriad Mystery Boxes”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Myriad Mystery Boxes”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Dilatory Digestion”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Dilatory Digestion”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Boundary Buster”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Boundary Buster”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Bountiful Bazaar”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Bountiful Bazaar”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Swift Shoes”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Swift Shoes”!
${color-alt: 161}This area is currently affected by the Super Kupower: “Crystal Caboodle”!;${color-alt: 161}This area is currently affected by the Super Kupower: “Crystal Caboodle”!
${color-alt: 161}The ancient magic of King Kupofried fills the air, its glorious Super Kupowers bringing happiness and joy to the realm!;${color-alt: 161}The ancient magic of King Kupofried fills the air, its glorious Super Kupowers bringing happiness and joy to the realm!
Visit the Explorer Moogle in Ru'Lude Gardens to find out more.;Rendez visite au Moogle Explorateur dans les Jardins de Ru'Lude pour en savoir plus.
The synergy furnace is currently claimed.${prompt};Le four de synergie est actuellement utilisé.${prompt}
Claim usage of the furnace?;Réclamer l'utilisation du four ?
${selection-lines};${selection-lines}
Yes.;Oui.
No.${prompt};Non.${prompt}
Your claim over the synergy furnace will expire in ten seconds.;Your claim over the synergy furnace will expire in ten seconds.
Please be aware that certain items are not suitable for use as synergy ingredients.${prompt};Please be aware that certain items are not suitable for use as synergy ingredients.${prompt}
You currently have claim over the synergy furnace.;You currently have claim over the synergy furnace.
Please deposit your ingredients inside the furnace and initiate the synergy process.${prompt};Please deposit your ingredients inside the furnace and initiate the synergy process.${prompt}
The synergy furnace is currently in use by ${player: 1}.${prompt};The synergy furnace is currently in use by ${player: 1}.${prompt}
The synergy furnace is currently in use by ${player: 2}.${prompt};The synergy furnace is currently in use by ${player: 2}.${prompt}
The synergy furnace is currently in use by ${player: 3}.${prompt};The synergy furnace is currently in use by ${player: 3}.${prompt}
The synergy furnace is currently in use by ${player: 4}.${prompt};The synergy furnace is currently in use by ${player: 4}.${prompt}
The synergy furnace is currently in use by ${player: 5}.${prompt};The synergy furnace is currently in use by ${player: 5}.${prompt}
Your claim over the synergy furnace has expired.${prompt};Your claim over the synergy furnace has expired.${prompt}
A member of your party already has claim over the synergy furnace.;A member of your party already has claim over the synergy furnace.
Possession of ${keyitem-article: 0[2]} is required to use a synergy furnace.${prompt};Possession of ${keyitem-article: 0[2]} is required to use a synergy furnace.${prompt}
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 1}.;The synergy furnace is currently in use by ${player: 1}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 2}.;The synergy furnace is currently in use by ${player: 2}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 3}.;The synergy furnace is currently in use by ${player: 3}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 4}.;The synergy furnace is currently in use by ${player: 4}.
Unable to claim usage.;Unable to claim usage.
The synergy furnace is currently in use by ${player: 5}.;The synergy furnace is currently in use by ${player: 5}.
You have lost your eligibility to use the synergy furnace.;You have lost your eligibility to use the synergy furnace.
The claim holding party member has left the party or the area.${prompt};The claim holding party member has left the party or the area.${prompt}
You have regained your eligibility to use the synergy furnace.${prompt};You have regained your eligibility to use the synergy furnace.${prompt}
Unable to proceed.;Unable to proceed.
Possession of ${keyitem-article: 0[2]} is required to commence synergy.${prompt};Possession of ${keyitem-article: 0[2]} is required to commence synergy.${prompt}
Unable to proceed.;Unable to proceed.
A synergy recipe does not exist for that combination of materials.${prompt};A synergy recipe does not exist for that combination of materials.${prompt}
That recipe is impossible at your synergy skill level.${prompt};That recipe is impossible at your synergy skill level.${prompt}
That recipe is impossible at your ${choice: 0}[fishing/woodworking/smithing/goldsmithing/clothcraft/leathercraft/bonecraft/alchemy/cooking] skill level.${prompt};That recipe is impossible at your ${choice: 0}[fishing/woodworking/smithing/goldsmithing/clothcraft/leathercraft/bonecraft/alchemy/cooking] skill level.${prompt}
Element and target value:;Element and target value:
Elements and target values:;Elements and target values:
Elements and target values:;Elements and target values:
Difficulty: N/A${prompt};Difficulty: N/A${prompt}
${lettercase: 1}${article} ${item-article: 8[2]} will be used to etch an aperture on the ${item-singular: 3[2]}.${prompt};${lettercase: 1}${article} ${item-article: 8[2]} will be used to etch an aperture on the ${item-singular: 3[2]}.${prompt}
Select elemental alignment.;Select elemental alignment.
${selection-lines};${selection-lines}
${icon: fire};${icon: fire}
${icon: ice};${icon: ice}
${icon: wind};${icon: wind}
${icon: earth};${icon: earth}
${icon: lightning};${icon: lightning}
${icon: water};${icon: water}
${icon: light};${icon: light}
${icon: dark};${icon: dark}
Cancel.${prompt};Annuler.${prompt}
${selection-lines};${selection-lines}
Yes.;Oui.
Redo.${prompt};Redo.${prompt}
This item cannot house any more apertures.${prompt};This item cannot house any more apertures.${prompt}
The ${item-singular: 8[2]} will be embedded in the ${item-singular: 3[2]}.${prompt};The ${item-singular: 8[2]} will be embedded in the ${item-singular: 3[2]}.${prompt}
Select target aperture.;Select target aperture.
${selection-lines};${selection-lines}
Cancel.${prompt};Cancel.${prompt}
An evolith is already embedded in this aperture.;An evolith is already embedded in this aperture.
Remove and replace?${prompt};Remove and replace?${prompt}
Embed in the following aperture?;Embed in the following aperture?
${selection-lines};${selection-lines}
Yes.;Yes.
Redo.${prompt};Redo.${prompt}
There are no compatible apertures on this item.${prompt};There are no compatible apertures on this item.${prompt}
${lettercase: 1}${article} ${item-article: 3[2]} will be used to remove all apertures from the ${item-singular: 8[2]}.${prompt};${lettercase: 1}${article} ${item-article: 3[2]} will be used to remove all apertures from the ${item-singular: 8[2]}.${prompt}
Remove all apertures?;Remove all apertures?
${selection-lines};${selection-lines}
Yes.;Yes.
No.${prompt};No.${prompt}
There are no removable apertures on this item.;There are no removable apertures on this item.
${lettercase: 1}${article} ${item-article: 3[2]} will be used to remove the most recently etched aperture from the ${item-singular: 8[2]}.${prompt};${lettercase: 1}${article} ${item-article: 3[2]} will be used to remove the most recently etched aperture from the ${item-singular: 8[2]}.${prompt}
Commence synergy?;Commence synergy?
${selection-lines};${selection-lines}
Yes.;Yes.
No.${prompt};No.${prompt}
Commencing synergy process.${prompt};Commencing synergy process.${prompt}
Internal elemental balance:;Internal elemental balance:
${color-alt: 141}${icon: fire}${number-2-digits: 0} ${icon: ice}${number-2-digits: 1} ${icon: wind}${number-2-digits: 2} ${icon: earth}${number-2-digits: 3} ${icon: lightning}${number-2-digits: 4} ${icon: water}${number-2-digits: 5} ${icon: light}${number-2-digits: 6} ${icon: dark}${number-2-digits: 7};${color-alt: 141}${icon: fire}${number-2-digits: 0} ${icon: ice}${number-2-digits: 1} ${icon: wind}${number-2-digits: 2} ${icon: earth}${number-2-digits: 3} ${icon: lightning}${number-2-digits: 4} ${icon: water}${number-2-digits: 5} ${icon: light}${number-2-digits: 6} ${icon: dark}${number-2-digits: 7}
${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power ${choice: 1}[is far off/is moving towards/has nearly reached/has reached/has precisely reached/is perfectly aligned with] the target value.;${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power ${choice: 1}[is far off/is moving towards/has nearly reached/has reached/has precisely reached/is perfectly aligned with] the target value.
The synergy image ${choice: 0}[eludes you/is taking form/is nearly formed/has been formed/has been accurately formed/has been perfectly formed].;The synergy image ${choice: 0}[eludes you/is taking form/is nearly formed/has been formed/has been accurately formed/has been perfectly formed].
${color-alt: 141}Anomaly detected in ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power. Explosion imminent!;${color-alt: 141}Anomaly detected in ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] elemental power. Explosion imminent!
Some ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell has been lost.;Some ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell has been lost.
Some ${icon: fire}, ${icon: wind}, ${icon: lightning}, and ${icon: light} fewell have been lost.;Some ${icon: fire}, ${icon: wind}, ${icon: lightning}, and ${icon: light} fewell have been lost.
Some ${icon: ice}, ${icon: earth}, ${icon: water}, and ${icon: dark} fewell have been lost.;Some ${icon: ice}, ${icon: earth}, ${icon: water}, and ${icon: dark} fewell have been lost.
The synergy image has taken form!;The synergy image has taken form!
The finished product has taken form!;The finished product has taken form!
Select “End synergy” now to retrieve it!;Select “End synergy” now to retrieve it!
The synergy image has grown blurry...;The synergy image has grown blurry...
Select an action.;Select an action.
${selection-lines};${selection-lines}
Operate furnace.;Operate furnace.
View furnace readings.;View furnace readings.
End synergy.;End synergy.
Review objective.;Review objective.
Toggle command confirmation ${choice: 1}[off/on].;Toggle command confirmation ${choice: 1}[off/on].
Close menu.${prompt};Close menu.${prompt}
Examine the synergy furnace to access the operating menu.;Examine the synergy furnace to access the operating menu.
Fewell can be fed by trading it directly to the furnace.${prompt};Fewell can be fed by trading it directly to the furnace.${prompt}
Select an action/skill.;Select an action/skill.
${selection-lines};${selection-lines}
Fishing: Lunar Smarts.;Fishing: Lunar Smarts.
Fishing: Precision Thwack.;Fishing: Precision Thwack.
Woodworking: Cyclical Smarts.;Woodworking: Cyclical Smarts.
Woodworking: Earth Affinity.;Woodworking: Earth Affinity.
Smithing: Combustive Smarts.;Smithing: Combustive Smarts.
Smithing: Fire Affinity.;Smithing: Fire Affinity.
Goldsmithing: Engraver's Touch.;Goldsmithing: Engraver's Touch.
Goldsmithing: Wind Affinity.;Goldsmithing: Wind Affinity.
Clothcraft: Restorer's Touch.;Clothcraft: Restorer's Touch.
Clothcraft: Lightning Affinity.;Clothcraft: Lightning Affinity.
Leathercraft: Pressurization Smarts.;Leathercraft: Pressurization Smarts.
Leathercraft: Ice Affinity.;Leathercraft: Ice Affinity.
Bonecraft: Carbonization Smarts.;Bonecraft: Carbonization Smarts.
Bonecraft: Dark Affinity.;Bonecraft: Dark Affinity.
Alchemy: Alchemical Smarts.;Alchemy: Alchemical Smarts.
Alchemy: Light Affinity.;Alchemy: Light Affinity.
Cooking: Heating Smarts.;Cooking: Heating Smarts.
Cooking: Water Affinity.;Cooking: Water Affinity.
DEBUG：Forced perfection.;DEBUG：Forced perfection.
DEBUG：Set level (Requires ${article} ${item-article: 39[2]}).;DEBUG：Set level (Requires ${article} ${item-article: 39[2]}).
DEBUG: Set pressure/impurities.;DEBUG: Set pressure/impurities.
DEBUG: Something good.;DEBUG: Something good.
Cancel.${prompt};Cancel.${prompt}
Feed which fewell? (current stock);Feed which fewell? (current stock)
${selection-lines};${selection-lines}
Cancel.${prompt};Cancel.${prompt}
An elemental surge occurs!;An elemental surge occurs!
You expended ${number: 1} ${choice-plurality: 1}[portion/portions] of ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell (${number: 2} ${choice-plurality: 2}[portion/portions] remaining).;You expended ${number: 1} ${choice-plurality: 1}[portion/portions] of ${choice: 0}[${icon: fire}/${icon: ice}/${icon: wind}/${icon: earth}/${icon: lightning}/${icon: water}/${icon: light}/${icon: dark}] fewell (${number: 2} ${choice-plurality: 2}[portion/portions] remaining).
Your furnace lost a small amount of durability.;Your furnace lost a small amount of durability.
There was no impact on fewell reserves or furnace durability.;There was no impact on fewell reserves or furnace durability.
Apply a measured thwack to the furnace to prevent explosion.;Apply a measured thwack to the furnace to prevent explosion.
Cost: Reduction in furnace durability.;Cost: Reduction in furnace durability.
Operate the pressure handle to lower internal pressure and reduce the likelihood of an explosion.;Operate the pressure handle to lower internal pressure and reduce the likelihood of an explosion.
Operate the safety lever to purge impurities from inside the furnace and reduce the likelihood of an explosion.;Operate the safety lever to purge impurities from inside the furnace and reduce the likelihood of an explosion.
Restore the furnace's durability.;Restore the furnace's durability.
Gather and feed explosion-strewn fewell fragments to the furnace. Increases the quantity of cinder obtained as a by-product.;Gather and feed explosion-strewn fewell fragments to the furnace. Increases the quantity of cinder obtained as a by-product.
Cost: Nothing.;Cost: Nothing.
Temporarily increase the likelihood of an elemental surge. Effect varies depending on the moon phase and day of the week.;Temporarily increase the likelihood of an elemental surge. Effect varies depending on the moon phase and day of the week.
Apply a precisely aimed blow to the furnace to prevent an explosion, with results superior to the standard thwack.;Apply a precisely aimed blow to the furnace to prevent an explosion, with results superior to the standard thwack.
Cost: Slight reduction in furnace durability.;Cost: Slight reduction in furnace durability.
